col1,col2,cond
mandarin_mandarin25_C_lowpass.wav,mandarin_mandarin3_C_lowpass.wav,cond1
mandarin_mandarin25_C_lowpass.wav,mandarin_mandarin31_C_lowpass.wav,cond1
mandarin_mandarin25_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin25_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin25_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin25_E_lowpass.wav,mandarin_mandarin27_E_lowpass.wav,cond1
mandarin_mandarin25_E_lowpass.wav,mandarin_mandarin28_E_lowpass.wav,cond1
mandarin_mandarin25_G_lowpass.wav,mandarin_mandarin27_G_lowpass.wav,cond1
mandarin_mandarin25_G_lowpass.wav,mandarin_mandarin4_G_lowpass.wav,cond1
mandarin_mandarin26_A_lowpass.wav,mandarin_mandarin27_A_lowpass.wav,cond1
mandarin_mandarin26_A_lowpass.wav,mandarin_mandarin28_A_lowpass.wav,cond1
mandarin_mandarin26_A_lowpass.wav,mandarin_mandarin3_A_lowpass.wav,cond1
mandarin_mandarin26_A_lowpass.wav,mandarin_mandarin31_A_lowpass.wav,cond1
mandarin_mandarin26_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin26_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin26_C_lowpass.wav,mandarin_mandarin28_C_lowpass.wav,cond1
mandarin_mandarin26_C_lowpass.wav,mandarin_mandarin3_C_lowpass.wav,cond1
mandarin_mandarin26_C_lowpass.wav,mandarin_mandarin31_C_lowpass.wav,cond1
mandarin_mandarin26_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin26_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin26_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin26_D_lowpass.wav,mandarin_mandarin27_D_lowpass.wav,cond1
mandarin_mandarin26_D_lowpass.wav,mandarin_mandarin28_D_lowpass.wav,cond1
mandarin_mandarin26_D_lowpass.wav,mandarin_mandarin31_D_lowpass.wav,cond1
mandarin_mandarin26_D_lowpass.wav,mandarin_mandarin4_D_lowpass.wav,cond1
mandarin_mandarin26_D_lowpass.wav,mandarin_mandarin6_D_lowpass.wav,cond1
mandarin_mandarin26_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
mandarin_mandarin27_A_lowpass.wav,mandarin_mandarin28_A_lowpass.wav,cond1
mandarin_mandarin27_A_lowpass.wav,mandarin_mandarin3_A_lowpass.wav,cond1
mandarin_mandarin27_A_lowpass.wav,mandarin_mandarin31_A_lowpass.wav,cond1
mandarin_mandarin27_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin27_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin27_B_lowpass.wav,mandarin_mandarin28_B_lowpass.wav,cond1
mandarin_mandarin27_B_lowpass.wav,mandarin_mandarin31_B_lowpass.wav,cond1
mandarin_mandarin27_B_lowpass.wav,mandarin_mandarin4_B_lowpass.wav,cond1
mandarin_mandarin27_B_lowpass.wav,mandarin_mandarin6_B_lowpass.wav,cond1
mandarin_mandarin27_B_lowpass.wav,mandarin_mandarin8_B_lowpass.wav,cond1
mandarin_mandarin27_D_lowpass.wav,mandarin_mandarin28_D_lowpass.wav,cond1
mandarin_mandarin27_D_lowpass.wav,mandarin_mandarin31_D_lowpass.wav,cond1
mandarin_mandarin27_D_lowpass.wav,mandarin_mandarin4_D_lowpass.wav,cond1
mandarin_mandarin27_D_lowpass.wav,mandarin_mandarin6_D_lowpass.wav,cond1
mandarin_mandarin27_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
mandarin_mandarin27_E_lowpass.wav,mandarin_mandarin28_E_lowpass.wav,cond1
mandarin_mandarin27_G_lowpass.wav,mandarin_mandarin4_G_lowpass.wav,cond1
mandarin_mandarin28_A_lowpass.wav,mandarin_mandarin3_A_lowpass.wav,cond1
mandarin_mandarin28_A_lowpass.wav,mandarin_mandarin31_A_lowpass.wav,cond1
mandarin_mandarin28_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin28_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin28_B_lowpass.wav,mandarin_mandarin31_B_lowpass.wav,cond1
mandarin_mandarin28_B_lowpass.wav,mandarin_mandarin4_B_lowpass.wav,cond1
mandarin_mandarin28_B_lowpass.wav,mandarin_mandarin6_B_lowpass.wav,cond1
mandarin_mandarin28_B_lowpass.wav,mandarin_mandarin8_B_lowpass.wav,cond1
mandarin_mandarin28_C_lowpass.wav,mandarin_mandarin3_C_lowpass.wav,cond1
mandarin_mandarin28_C_lowpass.wav,mandarin_mandarin31_C_lowpass.wav,cond1
mandarin_mandarin28_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin28_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin28_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin28_D_lowpass.wav,mandarin_mandarin31_D_lowpass.wav,cond1
mandarin_mandarin28_D_lowpass.wav,mandarin_mandarin4_D_lowpass.wav,cond1
mandarin_mandarin28_D_lowpass.wav,mandarin_mandarin6_D_lowpass.wav,cond1
mandarin_mandarin28_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
mandarin_mandarin3_A_lowpass.wav,mandarin_mandarin31_A_lowpass.wav,cond1
mandarin_mandarin3_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin3_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin3_C_lowpass.wav,mandarin_mandarin31_C_lowpass.wav,cond1
mandarin_mandarin3_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin3_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin3_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin31_A_lowpass.wav,mandarin_mandarin4_A_lowpass.wav,cond1
mandarin_mandarin31_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin31_B_lowpass.wav,mandarin_mandarin4_B_lowpass.wav,cond1
mandarin_mandarin31_B_lowpass.wav,mandarin_mandarin6_B_lowpass.wav,cond1
mandarin_mandarin31_B_lowpass.wav,mandarin_mandarin8_B_lowpass.wav,cond1
mandarin_mandarin31_C_lowpass.wav,mandarin_mandarin4_C_lowpass.wav,cond1
mandarin_mandarin31_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin31_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin31_D_lowpass.wav,mandarin_mandarin4_D_lowpass.wav,cond1
mandarin_mandarin31_D_lowpass.wav,mandarin_mandarin6_D_lowpass.wav,cond1
mandarin_mandarin31_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
mandarin_mandarin4_A_lowpass.wav,mandarin_mandarin8_A_lowpass.wav,cond1
mandarin_mandarin4_B_lowpass.wav,mandarin_mandarin6_B_lowpass.wav,cond1
mandarin_mandarin4_B_lowpass.wav,mandarin_mandarin8_B_lowpass.wav,cond1
mandarin_mandarin4_C_lowpass.wav,mandarin_mandarin6_C_lowpass.wav,cond1
mandarin_mandarin4_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin4_D_lowpass.wav,mandarin_mandarin6_D_lowpass.wav,cond1
mandarin_mandarin4_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
mandarin_mandarin6_B_lowpass.wav,mandarin_mandarin8_B_lowpass.wav,cond1
mandarin_mandarin6_C_lowpass.wav,mandarin_mandarin8_C_lowpass.wav,cond1
mandarin_mandarin6_D_lowpass.wav,mandarin_mandarin8_D_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish10_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish11_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish12_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish14_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish16_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish17_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish18_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish19_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish21_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish23_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish24_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish25_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish26_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish4_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish5_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish6_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish7_A_lowpass.wav,cond1
turkish_turkish1_A_lowpass.wav,turkish_turkish9_A_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish10_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish11_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish12_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish14_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish16_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish17_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish18_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish19_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish21_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish23_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish24_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish25_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish26_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish5_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish6_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish7_B_lowpass.wav,cond1
turkish_turkish1_B_lowpass.wav,turkish_turkish9_B_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish10_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish11_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish12_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish14_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish16_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish17_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish18_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish19_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish21_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish23_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish24_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish25_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish26_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish4_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish5_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish6_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish7_C_lowpass.wav,cond1
turkish_turkish1_C_lowpass.wav,turkish_turkish9_C_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish10_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish11_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish14_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish16_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish17_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish18_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish19_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish21_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish23_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish24_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish25_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish5_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish6_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish7_E_lowpass.wav,cond1
turkish_turkish1_E_lowpass.wav,turkish_turkish9_E_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish12_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish14_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish16_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish21_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish23_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish24_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish25_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish6_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish7_G_lowpass.wav,cond1
turkish_turkish1_G_lowpass.wav,turkish_turkish9_G_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish11_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish12_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish14_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish16_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish17_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish18_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish19_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish21_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish23_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish24_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish25_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish26_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish4_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish5_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish6_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish7_A_lowpass.wav,cond1
turkish_turkish10_A_lowpass.wav,turkish_turkish9_A_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish11_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish12_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish14_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish16_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish17_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish18_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish19_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish21_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish23_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish24_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish25_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish26_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish5_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish6_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish7_B_lowpass.wav,cond1
turkish_turkish10_B_lowpass.wav,turkish_turkish9_B_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish11_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish12_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish14_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish16_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish17_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish18_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish19_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish21_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish23_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish24_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish25_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish26_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish4_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish5_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish6_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish7_C_lowpass.wav,cond1
turkish_turkish10_C_lowpass.wav,turkish_turkish9_C_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish11_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish12_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish14_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish16_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish17_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish19_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish21_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish23_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish24_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish25_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish26_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish4_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish5_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish6_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish7_D_lowpass.wav,cond1
turkish_turkish10_D_lowpass.wav,turkish_turkish9_D_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish11_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish14_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish16_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish17_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish18_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish19_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish21_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish23_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish24_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish25_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish5_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish6_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish7_E_lowpass.wav,cond1
turkish_turkish10_E_lowpass.wav,turkish_turkish9_E_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish12_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish14_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish16_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish17_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish18_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish19_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish21_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish23_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish24_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish25_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish26_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish4_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish5_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish6_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish7_A_lowpass.wav,cond1
turkish_turkish11_A_lowpass.wav,turkish_turkish9_A_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish12_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish14_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish16_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish17_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish18_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish19_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish21_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish23_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish24_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish25_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish26_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish5_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish6_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish7_B_lowpass.wav,cond1
turkish_turkish11_B_lowpass.wav,turkish_turkish9_B_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish12_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish14_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish16_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish17_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish18_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish19_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish21_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish23_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish24_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish25_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish26_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish4_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish5_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish6_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish7_C_lowpass.wav,cond1
turkish_turkish11_C_lowpass.wav,turkish_turkish9_C_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish12_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish14_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish16_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish17_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish19_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish21_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish23_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish24_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish25_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish26_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish4_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish5_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish6_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish7_D_lowpass.wav,cond1
turkish_turkish11_D_lowpass.wav,turkish_turkish9_D_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish14_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish16_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish17_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish18_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish19_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish21_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish23_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish24_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish25_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish5_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish6_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish7_E_lowpass.wav,cond1
turkish_turkish11_E_lowpass.wav,turkish_turkish9_E_lowpass.wav,cond1
turkish_turkish12_A_lowpass.wav,turkish_turkish14_A_lowpass.wav,cond1
turkish_turkish12_A_lowpass.wav,turkish_turkish16_A_lowpass.wav,cond1
